,product_name,product_id,parent_category,Image_Front,frame_shape
3649,Farenheit FA-563 Matt Black Blue Blue Gradient Aviator Shape Style Sunglasses,46946,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2924.JPG,Aviator
3650,Farenheit FA-563 Metal Transparent Grey Aviator Shape Style Sunglasses,46947,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2906.JPG,Aviator
3651,Todaywear TOI Special: Farenheit FA-563 Matt Black Blue Gradient Aviator Shape Style Sunglasses,46948,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_0450_354.jpg,Aviator
3652,Farenheit FA-570 Matt Black Blue Gradient Aviator Shape Style Personalized Sunglasses,46949,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_0450_355.jpg,Aviator
3653,Farenheit FA-570 Golden Brown Gradient Aviator Shape Style Personalized Sunglasses,46950,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_0450_356.jpg,Aviator
3654,Farenheit FA-570 Metal Blue Gradient Aviator Shape Style Personalized Sunglasses,46951,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2881.JPG,Aviator
3655,Farenheit FA-570 Matt Silver Blue Gradient Aviator Shape Style Personalized Sunglasses,46952,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2901.JPG,Aviator
3656,Farenheit FA-572 Black Metal Grey Aviator Shape Style Sunglasses,46953,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2863.JPG,Aviator
3657,Farenheit FA-572 Black Silver Brown Aviator Shape Style Sunglasses,46954,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/D_5948_4.jpg,Aviator
3658,Farenheit FA-572 Golden Brown Gradient Aviator Shape Style Sunglasses,46955,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2857.JPG,Aviator
3659,Farenheit FA-572 Brown White Brown Gradient Aviator Shape Style Sunglasses,46956,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3384_1.jpg,Aviator
3660,Bultaco BTC 3049 Black Grey Col1 Women's Sunglasses,46970,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_2709.JPG,Oval
3661,Bultaco BTC 3049 Black Blue Gradient Col2 Women's Sunglasses,46971,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_2702.JPG,Oval
3662,Bultaco BTC 3047 Golden Brown Gradient Col3 Women's Sunglasses,46980,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_2800.JPG,Oval
3663,Bultaco BTC 3047 Black Blue Gradient Col2 Women's Sunglasses,46981,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/R_2808.JPG,Oval
3664,Bultaco BTC 3039 Black Grey Col1 Sunglasses,46984,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3008.JPG,Oval
3665,Bultaco BTC 3039 Matt Black Grey Col2 Sunglasses,46985,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2998.JPG,Oval
3666,Bultaco BTC 3039 Dark Brown Brown Col3 Sunglasses,46986,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2974.JPG,Oval
3667,Bultaco BTC 3047 Black Grey Col1 Women's Sunglasses,46987,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3004.JPG,Oval
3668,Bultaco BTC 3049 Purple Transparent Blue Gradient Col3 Women's Sunglasses,46989,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_2986.JPG,Oval
3669,Vincent Chase VC WFA 1301 Black Grey Gradient C1 Wayfarer Sunglasses,47014,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/j_3121_1.jpg,Wayfarer
3670,Black Grey Full Rim Wayfarer Shape Large (Size-60) Vincent Chase NOMADES VC WFA1301- Sunglasses,47015,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/j_3135.jpg,Wayfarer
3671,Vincent Chase VC WFA 1301 Brown Brown Gradient C3 Wayfarer Sunglasses,47016,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/r_2173_2_1_1.jpg,Wayfarer
3672,Black Grey Full Rim Wayfarer Shape Large (Size-60) Vincent Chase NOMADES VC WFA1301- Sunglasses,47017,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/j_3131_1.jpg,Wayfarer
3673,Vincent Chase VC WFA 1303 Black Grey Gradient C1 Aviator Sunglasses,47018,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3141_1.JPG,Aviator
3674,Vincent Chase VC WFA 1303 Brown Brown Gradient C2 Aviator Sunglasses,47019,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3148_1.JPG,Aviator
3675,Black Brown Full Rim Aviator Shape X-Large (Size-65) Vincent Chase TOP  VC WFA1303- Sunglasses,47020,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3154_1.JPG,Aviator
3676,Vincent Chase VC WFA 1304 Black Metal Grey Gradient C1 Sunglasses,47021,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3185.JPG,Wayfarer
3677,Brown Brown Full Rim Wayfarer Shape Large (Size-60) Vincent Chase NOMADES VC WFA1304- Sunglasses,47022,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3173.JPG,Wayfarer
3678,Vincent Chase VC WFA 1302 Black Grey Gradient C1 Sunglasses,47023,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3167.JPG,Wayfarer
3679,Black Grey Full Rim Wayfarer Shape Large (Size-60) Vincent Chase NOMADES VC WFA1302- Sunglasses,47024,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3179.JPG,Wayfarer
3680,Vincent Chase VC WFA 1302 Grey Brown Gradient C3 Sunglasses,47025,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3161_1.JPG,Wayfarer
3681,Farenheit FA-903 Black White Grey Gradient C9 Wayfarer Shape Sunglasses,47287,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3264.JPG,Wayfarer
3682,Farenheit FA-903 White Cream Black Brown Gradient C13 Wayfarer Shape Sunglasses,47288,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3215.JPG,Wayfarer
3683,Farenheit FA-903 Black Grey Gradient C1 Wayfarer Shape Sunglasses,47289,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3191.JPG,Wayfarer
3684,Farenheit FA-903 Blue White Grey Gradient C6 Wayfarer Shape Sunglasses,47290,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3228.JPG,Wayfarer
3685,Farenheit FA-903 Black Yellow Brown Gradient C10 Wayfarer Shape Sunglasses,47291,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3221.JPG,Wayfarer
3686,Farenheit FA-903 Maroon Grey Grey Gradient C11 Wayfarer Shape Sunglasses,47292,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3258.JPG,Wayfarer
3687,Farenheit FA-903 Dark Brown Grey Grey Gradient C12 Wayfarer Shape Sunglasses,47293,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3209.JPG,Wayfarer
3688,Farenheit FA-903 Black Sky Blue Grey Gradient C8 Wayfarer Shape Sunglasses,47294,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3252.JPG,Wayfarer
3689,Farenheit FA-903 Black Green Gradient C3 Wayfarer Shape Sunglasses,47295,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3197.JPG,Wayfarer
3690,Farenheit FA-903 Matt Black Grey Gradient C2 Wayfarer Shape Sunglasses,47296,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3246.JPG,Wayfarer
3691,Farenheit FA-903 Dark Brown Brown Gradient C5 Wayfarer Shape Sunglasses,47297,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3234.JPG,Wayfarer
3692,Farenheit FA-903 Dark Brown Pink Brown Gradient C7 Wayfarer Shape Sunglasses,47298,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3240.JPG,Wayfarer
3693,Farenheit FA-903 Black Brown Gradient C4 Wayfarer Shape Sunglasses,47299,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3203.JPG,Wayfarer
3694,CAT CTS-5015-004 Black Col 004 Grey Sunglasses,47550,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_5229.JPG,Oval
3695,MTV A1007-201 Golden Black Col 201 Green Aviator Style Sunglasses,47643,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/j_5503_4.jpg,Aviator
3696,Numero Uno AI 1012 Golden Col 201 Green Sunglasses,49244,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_8366_1.jpg,Oval
3697,Vincent Chase FA-903 Dark Brown Brown Gradient C5 Wayfarer Sunglasses,49716,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3234_1.JPG,Wayfarer
3698,Vincent Chase FA-903 Matt Black Grey Gradient C2 Wayfarer Sunglasses,49717,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3246_1.JPG,Wayfarer
3699,Vincent Chase FA-903 Black Grey Gradient C1 Wayfarer Sunglasses,49718,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/J_3191_1.JPG,Wayfarer
3700,Vincent Chase K736 Black Blue Grey Gradient Wayfarer Sunglasses,49745,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-k736-black-blue-grey-gradient-wayfarer-sunglasses_5_1.jpg,Wayfarer
3701,Vincent Chase K736 Black Blue Gradient Wayfarer Sunglasses,49746,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-k736-black-blue-gradient-wayfarer-sunglasses_2_1.jpg,Wayfarer
3702,Vincent Chase K736 Brown Brown Gradient Wayfarer Sunglasses,49747,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-k736-brown-brown-gradient-wayfarer-sunglasses.jpg,Wayfarer
3703,Vincent Chase K736 Black White Blue Gradient Wayfarer Sunglasses,49748,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-k736-black-white-blue-gradient-wayfarer-sunglasses.jpg,Wayfarer
3704,Black Blue Full Rim Wayfarer Shape Medium (Size-51) Vincent Chase NOMADES VC K736- Sunglasses,49749,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-k736-black-blue-mirror-gradient-wayfarer-sunglasses_2_1.jpg,Wayfarer
3705,Black Grey Full Rim Wayfarer Shape Small (Size-50) Vincent Chase POPSTAR VC K736- Sunglasses,49750,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-k736-black-grey-silver-mirror-wayfarer-sunglasses_2_1.jpg,Wayfarer
3706,Black Blue Full Rim Wayfarer Shape Medium (Size-51) Vincent Chase NOMADES VC K736- Sunglasses,49751,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-k736-black-red-blue-gradient-wayfarer-sunglasses.jpg,Wayfarer
3707,Vincent Chase K736 Black Yellow Blue Gradient Wayfarer Sunglasses,49752,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-k736-black-yellow-blue-gradient-wayfarer-sunglasses_3_1.jpg,Wayfarer
3708,Vincent Chase K736 Black Grey Gradient Wayfarer Sunglasses,49753,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/r_2048_1.jpg,Wayfarer
3709,Carrera TURBO Medium (Size-60) Golden Black Grey Gradient Unisex Sunglasses,49760,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/carrera_113.jpg,Aviator
3710,Brown Brown Full Rim Wayfarer Shape Small (Size-50) Vincent Chase PREMIUM VC 3140G- Sunglasses,49817,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_0256_1_1.jpg,Wayfarer
3711,Vincent Chase Premium VC 3140G Black Blue Mirror Gradient Wayfarer Sunglasses,49818,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_1687.jpg,Wayfarer
3712,Vincent Chase Premium VC 3140G Black Brown Gradient Silver Mirror Wayfarer Sunglasses,49819,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_1817_2.jpg,Wayfarer
3713,Black Green Full Rim Wayfarer Shape Small (Size-50) Vincent Chase PREMIUM VC 3140G- Sunglasses,49820,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0285_1.JPG,Wayfarer
3714,Vincent Chase Premium VC 3140G Black Green Wayfarer Sunglasses,49821,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0273_1.JPG,Wayfarer
3715,Black Grey Full Rim Wayfarer Shape Small (Size-50) Vincent Chase PREMIUM VC 3140G- Sunglasses,49822,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0260_1.JPG,Wayfarer
3716,Brown Brown Full Rim Wayfarer Shape Small (Size-50) Vincent Chase PREMIUM VC 3140G- Sunglasses,49823,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vc-vc-3140g-brown-brown-gradient-silver-mirror-wayfarer-sun_m_1198_1_1.jpg,Wayfarer
3717,"Vincent Chase Premium VC-1026, Size 58 Black Green C-100 Aviator Sunglasses",49831,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_0297_1_1.jpg,Aviator
3718,"Vincent Chase Premium VC-1026, Size 58 Metal C-202 Blue Gradient Aviator Sunglasses",49832,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0327_1.JPG,Aviator
3719,"Vincent Chase Premium VC-1026, Size 58 Black Grey C-101 Aviator Sunglasses",49833,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0334.JPG,Aviator
3720,Grey Grey Full Rim Aviator Shape Medium-Large (Size-58) Vincent Chase PREMIUM VC 1026- Sunglasses,49834,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0308_1.JPG,Aviator
3721,"Vincent Chase Premium VC-1026, Size 58 Metal Green C-200 Aviator Sunglasses",49835,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0340_1.JPG,Aviator
3722,Silver Green Full Rim Aviator Shape Medium-Large (Size-58) Vincent Chase PREMIUM VC 1026-C400 Sunglasses,49836,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/j_4852.jpg,Aviator
3723,Golden Blue Gradient Full Rim Aviator Shape Medium-Large (Size-58) Vincent Chase PREMIUM VC 1026-C302 Sunglasses,49837,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0320_1.JPG,Aviator
3724,Golden Green Full Rim Aviator Shape Medium-Large (Size-58) Vincent Chase PREMIUM VC 1026- Sunglasses,49838,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/j_4842.jpg,Aviator
3725,Blue Grey Full Rim LE CIRQUE Large (Size-65) Vincent Chase LE CIRQUE VC 8552- Sunglasses,49839,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0440.JPG,Oval
3726,Black Grey Full Rim LE CIRQUE Large (Size-65) Vincent Chase LE CIRQUE VC 8552- Sunglasses,49840,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0449.JPG,Oval
3727,Brown Full Rim Aviator Shape Small (Size-54) Vincent Chase TOP  VC 26060- Sunglasses,49841,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0506.JPG,Aviator
3728,Brown Full Rim Aviator Shape Small (Size-54) Vincent Chase TOP  VC 26060- Sunglasses,49842,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0493.JPG,Aviator
3729,Brown Full Rim Aviator Shape Small (Size-54) Vincent Chase TOP  VC 26060- Sunglasses,49843,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0500.JPG,Aviator
3730,Vincent Chase 26060 Light Brown Golden Brown Gradient B2 Aviator Sunglasses,49844,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0480.JPG,Aviator
3731,Black Grey Full Rim Aviator Shape Small (Size-54) Vincent Chase TOP  VC 26060- Sunglasses,49845,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0513.JPG,Aviator
3732,Black Grey Full Rim Aviator Shape Small (Size-54) Vincent Chase TOP  VC 26060- Sunglasses,49846,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0486.JPG,Aviator
3733,Vincent Chase 8542 Black Grey Aviator Sunglasses,49847,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_0474_1.jpg,Aviator
3734,Black Grey Full Rim Aviator Shape Large (Size-60) Vincent Chase TOP  VC 8542- Sunglasses,49848,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/M_0466.JPG,Aviator
3735,Grey Grey Full Rim Aviator Shape Large (Size-60) Vincent Chase TOP  VC 8542- Sunglasses,49849,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_0457.jpg,Aviator
3736,Vincent Chase Premium VC 2165 G Matt Black Green Wayfarer Sunglasses,49945,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2165-g-matt-black-green-wayfarer-sunglasses.jpg,Wayfarer
3737,Black Brown Full Rim Wayfarer Shape Medium (Size-52) Vincent Chase PREMIUM VC 2165G- Sunglasses,49946,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2165-g-matt-black-brown-gradient-mirror-wayfarer-sunglasses_3_1.jpg,Wayfarer
3738,Black Brown Full Rim Wayfarer Shape Medium (Size-52) Vincent Chase PREMIUM VC 2165G- Sunglasses,49947,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2165-g-black-brown-wayfarer-sunglasses.jpg,Wayfarer
3739,Vincent Chase Premium VC 2165 G Brown Brown Gradien Mirror Wayfarer Sunglasses,49948,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2165-g-brown-brown-gradien-mirror-wayfarer-sunglasses_3_1.jpg,Wayfarer
3740,Vincent Chase Premium VC 2165 G Black Green Wayfarer Sunglasses,49949,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2165-g-black-green-wayfarer-sunglasses.jpg,Wayfarer
3741,Brown Green Full Rim Wayfarer Shape Medium (Size-52) Vincent Chase PREMIUM VC 2165G- Sunglasses,49950,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2165-g-brown-green-wayfarer-sunglasses_1.jpg,Wayfarer
3742,Brown Grey Full Rim Wayfarer Shape Medium (Size-52) Vincent Chase PREMIUM VC 2165G- Sunglasses,49951,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2165-g-brown-grey-wayfarer-sunglasses.jpg,Wayfarer
3743,Grey Grey Full Rim Aviator Shape X-Large (Size-65) Vincent Chase Polarized TOP  VC 1233- Sunglasses,49952,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/r_2037_1.jpg,Aviator
3744,Golden Brown Full Rim Aviator Shape X-Large (Size-65) Vincent Chase Polarized TOP  VC 1233- Sunglasses,49953,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/d_4539_1.jpg,Aviator
3745,Vincent Chase 1233 Copper Brown Gradient Polarized Aviator Sunglasses,49954,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-1233-copper-brown-gradient-polarized-aviator-sunglasses.jpg,Aviator
3746,Black Grey Full Rim Aviator Shape X-Large (Size-62) Vincent Chase Polarized TOP  VC 1223- Sunglasses,49955,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-1223-black-red-grey-gradient-polarized-aviator-sunglasses_5.jpg,Aviator
3747,Blue Green Full Rim Aviator Shape Medium-Large (Size-58) Vincent Chase PREMIUM VC 2125- Sunglasses,49956,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2125-blue-transparent-green-c600-aviator-sunglasses.jpg,Aviator
3748,Vincent Chase Premium VC 2125 Black Green C100 Aviator Sunglasses,49957,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2125-black-green-c100-aviator-sunglasses.jpg,Aviator
3749,Vincent Chase B1126 Black White Blue Gradient Wayfarer Sunglasses,49958,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-b1126-black-white-blue-gradient-wayfarer-sunglasses_3_1.jpg,Wayfarer
3750,Vincent Chase B1126 Brown Brown Gradient Wayfarer Sunglasses,49959,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-b1126-brown-brown-gradient-wayfarer-sunglasses_2_1.jpg,Wayfarer
3751,Vincent Chase B1126 Black Blue Blue Gradient Wayfarer Sunglasses,49960,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-b1126-black-blue-blue-gradient-wayfarer-sunglasses_2_1.jpg,Wayfarer
3752,Vincent Chase B1126 Black Blue Gradient Wayfarer Sunglasses,49961,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/r_2112_1.jpg,Wayfarer
3753,Brown Brown Full Rim Aviator Shape Medium-Large (Size-58) Vincent Chase PREMIUM VC 2125- Sunglasses,49962,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2125-brown-brown-c703-aviator-sunglasses_5.jpg,Aviator
3754,Vincent Chase Premium VC 2125 Black Blue Gradient Mirror C102 Aviator Sunglasses,49963,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_1764_1.jpg,Aviator
3755,Black Brown Full Rim Aviator Shape Medium-Large (Size-58) Vincent Chase PREMIUM VC 2125- Sunglasses,49964,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2125-black-brown-c104-aviator-sunglasses.jpg,Aviator
3756,Todaywear TOI Special: Black Brown Full Rim Aviator Shape Todaywear TOI Special Premium VC 2125-C104 EOSS Sunglasses,49965,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_1775_2.jpg,Aviator
3757,Brown Green Full Rim Aviator Shape Medium-Large (Size-58) Vincent Chase PREMIUM VC 2125- Sunglasses,49966,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-vc2125-brown-green-c700-aviator-sunglasses.jpg,Aviator
3758,Todaywear TOI Special: Todaywear TOI Special Premium VC 2125 Brown Brown Gradient Mirror C704 Aviator Sunglasses,49967,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_1730_2.jpg,Aviator
3759,White Grey Full Rim LE CIRQUE Large (Size-65) Vincent Chase LE CIRQUE VC 8552- Sunglasses,49985,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-8552-white-golden-grey-gradient-sunglasses.jpg,Oval
3760,Black Grey Full Rim Aviator Shape Large (Size-60) Vincent Chase TOP  VC 8542- Sunglasses,49986,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-8542-black-golden-grey-gradient-aviator-sunglasses.jpg,Aviator
3761,Transparent Brown Full Rim Aviator Shape X-Large (Size-70) Vincent Chase TOP  VC 8003- Sunglasses,49987,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-8003-white-brown-gradient-aviator-sunglasses.jpg,Aviator
3762,Brown Brown Full Rim Aviator Shape X-Large (Size-70) Vincent Chase TOP  VC 8003- Sunglasses,49988,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-8003-brown-brown-gradient-aviator-sunglasses_vincent-chase-8003-brown-brown-gradient-aviator-sunglasses_1.jpg,Aviator
3763,Brown Brown Full Rim Aviator Shape X-Large (Size-70) Vincent Chase TOP  VC 8003- Sunglasses,49989,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-8003-copper-brown-gradient-aviator-sunglasses.jpg,Aviator
3764,Vincent Chase 8003 Matt Black Green Gradient Aviator Sunglasses,49990,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-8003-matt-black-green-gradient-aviator-sunglasses.jpg,Aviator
3765,Grey Grey Full Rim Aviator Shape X-Large (Size-70) Vincent Chase TOP  VC 8003- Sunglasses,49991,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/m_3590_2.jpg,Aviator
3766,Vincent Chase 8003 Matt Black Grey Gradient Aviator Sunglasses,49992,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/j_7558_2.jpg,Aviator
3767,Brown Brown Full Rim Aviator Shape X-Large (Size-63) Vincent Chase Polarized TOP  VC 1229- Sunglasses,49993,sunglasses,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/vincent-chase-1229-copper-brown-gradient-polarized-aviator-sunglasses.jpg,Aviator
